chem_key,methane,nitrous_oxide
2048769,21.65,8.08
2048770,21.33,7.99
2048771,20.92,7.8
2048772,20.74,7.84
2048919,36.38,11.08
2048920,36.89,11.08
2048921,33.52,9.47
2048922,35.38,8.66
2048923,37.76,8.17
2048924,36.82,8.05
2048925,37.2,7.5
2048926,37.55,10.05
2048927,38.86,10.05
2048928,39.12,9.79
2048929,39.22,9.75
2048930,40.22,9.54
2048931,42.23,9.62
2048932,41.89,9.76
2048933,42.78,9.57
2048934,42.55,10.23
2048935,44.57,10.7
2048936,44.29,11.13
2048937,46.66,11.68
2048938,45.4,12.41
2048939,46.9,13.01
2048940,47.1,13.55
2048941,47.05,13.81
2048942,46.49,14.45
2048943,45.25,14.92
2048944,45.51,15.26
2048945,48.46,16.06
2048946,49.34,16.24
2048947,53.53,16.56
2048948,53.98,16.77
2049091,0.32,0.1
2049092,0.33,0.1
2049093,0.35,0.11
2049094,0.37,0.12
2049095,0.37,0.12
2049096,0.37,0.12
2049097,0.38,0.12
2049098,0.38,0.12
2049099,0.38,0.12
2049100,0.38,0.12
2049101,0.37,0.11
2049102,0.36,0.1
2049103,0.36,0.1
2049104,0.37,0.11
2049105,0.38,0.11
2049106,0.39,0.11
2049107,0.4,0.11
2049108,0.45,0.14
2049109,0.46,0.14
2049110,0.44,0.13
2049111,0.45,0.13
2049112,0.46,0.14
2049113,0.47,0.14
2049114,0.47,0.14
2049115,0.48,0.14
2049116,0.49,0.14
2049117,0.49,0.14
2049118,0.5,0.15
2049119,0.5,0.14
2049120,0.51,0.15
2049263,132.41,11.1
2049264,143.09,11.37
2049265,143.94,11.26
2049266,149.04,11.09
2049267,153.57,11.33
2049268,166.58,11.49
2049269,181.51,11.2
2049270,192.97,11.28
2049271,198.1,11.91
2049272,183.78,11.31
2049273,191.02,12.21
2049274,190.15,12.65
2049275,180.87,12.52
2049276,173.35,13.68
2049277,185.44,13.02
2049278,190.75,13.75
2049279,189.46,13.47
2049280,188.38,14.15
2049281,190.45,14.69
2049282,179.79,14.5
2049283,176.32,13.76
2049284,177.44,13.03
2049285,191.36,14.25
2049286,193.88,14.56
2049287,192.22,14.5
2049288,185.99,14.15
2049289,176.38,14.21
2049290,157.13,13.53
2049291,138.27,13.64
2049292,119.58,14.07
2049435,43.75,11.29
2049436,45.68,12.6
2049437,47.15,12.51
2049438,48.4,13.06
2049439,48.67,15.2
2049440,51.6,15.03
2049441,54.36,16.21
2049442,56.35,15.92
2049443,60.44,18.15
2049444,62.95,18.43
2049445,64.73,19.34
2049446,64.52,17.73
2049447,67.23,18.86
2049448,68.69,20.39
2049449,73.09,21.33
2049450,75.78,20.52
2049451,77.9,20.07
2049452,79.69,22.04
2049453,79.68,18.92
2049454,81.83,24.34
2049455,82.93,22.42
2049456,83.47,21.03
2049457,83.79,22.21
2049458,85.04,24.65
2049459,84.93,23.48
2049460,83.85,25.91
2049461,81.85,24.82
2049462,81.28,24.89
2049463,81.42,25.44
2049464,80.7,25.59
2050050,6909.03,2368.97
2050051,6918.61,2356.09
2050052,6895.23,2348.92
2050053,6914.18,2332.62
2050054,6958.84,2424.1
2050055,7032.09,2479.91
2050056,7037.11,2493.52
2050057,7268.6,2480.57
2050058,7159.87,2510.94
2050059,7112.04,2498.22
2050060,7124.0,2490.42
2050061,7062.72,2512.18
2050062,7199.6,2570.02
2050063,7262.51,2604.75
2050064,7505.18,2687.85
2050065,7556.28,2701.33
2050066,7749.95,2733.12
2050067,7729.96,2802.95
2050068,7782.22,2775.36
2050069,7812.91,2769.55
2050070,7909.88,2845.37
2050071,8050.43,2914.6
2050072,8141.11,2937.79
2050073,8109.3,2918.25
2050074,8266.81,2963.01
2050075,8315.91,2995.51
2050076,8227.18,3027.26
2050077,8333.4,3087.4
2050078,8489.97,3072.53
2050079,8609.92,3096.79
2050222,8.89,2.25
2050223,8.9,2.15
2050224,8.75,2.22
2050225,10.66,2.23
2050226,14.73,2.23
2050227,14.66,2.27
2050228,15.03,2.28
2050229,15.83,2.4
2050230,16.21,2.45
2050231,17.34,2.45
2050232,19.32,2.47
2050233,19.42,2.61
2050234,19.47,2.58
2050235,20.22,2.8
2050236,19.59,2.92
2050237,20.47,2.89
2050238,20.81,2.99
2050239,19.94,3.23
2050240,18.71,3.25
2050241,19.44,3.34
2050242,23.05,3.45
2050243,22.33,3.42
2050244,19.8,3.43
2050245,22.36,3.62
2050246,20.95,3.65
2050247,12.26,3.34
2050248,9.35,3.35
2050249,10.14,3.3
2050250,10.62,3.08
2050251,10.61,3.08
2050394,19.5,19.98
2050395,19.65,20.06
2050396,19.73,20.16
2050397,19.64,20.14
2050398,19.53,19.91
2050399,19.44,19.78
2050400,17.13,13.72
2050401,17.16,13.65
2050402,17.79,14.37
2050403,17.26,13.6
2050404,14.79,12.48
2050405,16.39,16.52
2050406,17.77,18.18
2050407,20.4,21.05
2050408,20.6,21.31
2050409,21.86,22.44
2050410,19.77,19.97
2050411,21.05,21.47
2050412,22.07,22.55
2050413,20.45,20.47
2050414,23.31,23.56
2050415,22.3,22.87
2050416,23.95,23.97
2050417,24.39,24.44
2050418,24.46,24.38
2050419,26.66,26.88
2050420,25.97,26.19
2050421,25.26,25.46
2050422,24.74,24.32
2050423,25.7,25.48
2050566,9.72,5.97
2050567,8.83,5.38
2050568,9.44,5.44
2050569,7.91,4.81
2050570,8.58,4.98
2050571,8.98,4.88
2050572,10.49,5.88
2050573,10.73,5.77
2050574,11.47,6.06
2050575,11.88,6.23
2050576,11.67,5.67
2050577,11.85,5.82
2050578,11.13,5.18
2050579,11.0,5.16
2050580,11.23,5.41
2050581,11.28,5.33
2050582,11.01,5.19
2050583,11.34,5.45
2050584,11.49,5.49
2050585,11.91,5.86
2050586,12.41,6.27
2050587,12.72,6.35
2050588,12.59,5.94
2050589,12.45,5.62
2050590,11.45,4.99
2050591,12.4,5.55
2050592,11.98,5.1
2050593,12.12,5.24
2050594,12.44,5.43
2050595,12.68,5.5
